species_id,provider_id,botanical_name,attribute_name,attribute_value,evidence_confidence,source_url,source_id,review_status,notes,approval_id
BCNPPD-0286,PROV-NWM,Asclepias fascicularis,product title,Narrowleaf Milkweed Seeds (Asclepias fascicularis),Pending review,https://northwestmeadowscapes.com/products/narrowleaf-milkweed-seeds-asclepias-fascicularis,SRC-0287,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0131-ATTR-01
BCNPPD-0286,PROV-NWM,Asclepias fascicularis,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/narrowleaf-milkweed-seeds-asclepias-fascicularis,SRC-0287,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0131-ATTR-02
BCNPPD-0287,PROV-NWM,Sisyrinchium californicum,description,"Our Most Deer-Resistant Plant! Occurring from British Columbia to California, this diminutive iris-relative grows ridiculously well in very wet, boggy, conditions -- as well as in the damp crevices within rock gardens. Not bothered by seasonal flooding, or dense clay soils, this is little plant (not getting much larger that 8 to 10 inches) is also completely deer resistant, and tolerates a bit of occasional mowing. While a bit slow to start from seed, once established, you can dig and divide this plant like a common garden iris, providing a constant source of many new plants to spread around your landscape. Plant this around downspouts or in rain gardens and watch it take off. Use it as an actual pond plant within semi-submerged containers. It even works in miniature ""container bogs"" as a kind of bonsai, happy with confined spaces and no drainage. Golden-eyed grass has long, continuous blooms over much of the growing season. We know very little about this plant's insect associates, but the flowers are visited by syrphid flies, and small mining bees, some likely specialists of this genus. Approximately 200 seeds (0.2 grams).",Pending review,https://northwestmeadowscapes.com/products/golden-eyed-grass-seeds-sisyrinchium-californicum,SRC-0288,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0132-ATTR-03
BCNPPD-0287,PROV-NWM,Sisyrinchium californicum,product title,Golden-Eyed Grass Seeds (Sisyrinchium californicum),Pending review,https://northwestmeadowscapes.com/products/golden-eyed-grass-seeds-sisyrinchium-californicum,SRC-0288,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0132-ATTR-01
BCNPPD-0287,PROV-NWM,Sisyrinchium californicum,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/golden-eyed-grass-seeds-sisyrinchium-californicum,SRC-0288,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0132-ATTR-02
BCNPPD-0288,PROV-NWM,Lilium columbianum,description,"This is a one of those rare gems of forest clearings and open meadows that was likely much more common in the past. Along with habitat loss, this poor creature suffers the additional indignity of people sometimes digging it up from roadsides and hiking trails to take it home. Found from British Columbia to California and across much of the inland west, Columbia lily flowers in early summer, erupting with vibrant orange tiger-daubed petals that hang downward like some kind of ornate paper lantern. These dazzling flowers are smaller than their common Asiatic garden relatives, but all the more stunning. Columbia lily produces edible bulbs with scales that can be divided to produce new plants. And, it supposedly grows up to four feet or more in height (although we’ve never seen one much more than a foot or two). This is a plant that takes patience, dedication, and care to grow from seed, but it’s worth the wait. Try sowing it into containers during the fall with a soil-sand mix. Then leave the containers outside all winter. Newly germinating shoots will be slender and inconspicuous. After several seasons of tiny bulb formation, Columbia lily can be easily transplanted into meadows. Periodically dig up and divide mature plants. They will like this. They will outlive all of us. Approximately 50 to 100 seeds (0.2 grams)",Pending review,https://northwestmeadowscapes.com/products/columbia-lily-seeds-lilium-columbianum,SRC-0289,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0133-ATTR-03
BCNPPD-0288,PROV-NWM,Lilium columbianum,product title,Columbia Lily Seeds (Lilium columbianum),Pending review,https://northwestmeadowscapes.com/products/columbia-lily-seeds-lilium-columbianum,SRC-0289,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0133-ATTR-01
BCNPPD-0288,PROV-NWM,Lilium columbianum,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/columbia-lily-seeds-lilium-columbianum,SRC-0289,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0133-ATTR-02
BCNPPD-0289,PROV-NWM,Rhinanthus minor,description,"Control Weedy Grasses Naturally Dubbed the ""meadow maker"" in the UK, yellow rattle is an amazing hemi-parasitic annual plant that weakens grasses through haustoria (root-like structures that attach themselves to the roots of grasses -- robbing them of nutrients). This reduces the vigor of meadow grasses, and allows other wildflowers to gain a competitive advantage. In European wildflower restoration, a tremendous amount of work is currently underway to better understand and harness yellow rattle to reduce grasses and increase wildflower dominance. The results, at their best, are spectacular. On our own farm, where the yellow-rattle is plentiful, the native forbs have never looked better. The invasive old world grasses are less vigorous after rattle establishes within a sward. It's a great alternative to the use of herbicides for natural grass control. Yellow rattle is a circumpolar plant -- distributed across parts of the Northern Hemisphere, however it is rare or absent across most of North America. Outside of Alaska and Canada, only the Pacific Northwest has a few scarce, remnant populations of this amazing, bumble bee-pollinated meadow plant. The taxonomy of various yellow rattle subspecies is imprecise and there are various possible synonyms for the same subspecies, which historically including Rhinanthus minor subsp. groenlandicus , Rhinanthus minor subsp. minor, Rhinanthus crista-galli, Rhinanthus minor subsp. borealis, Rhinanthus arcticus, Rhinanthus borealis, Alectoropholus minor, and possibly others. Similar to other circumpolar species (e.g. selfheal, tufted hairgrass, yarrow, prairie junegrass, common rush), identifying subspecies differences can sometimes be tricky. We believe our rattle is R. minor subsp. minor , based on the blueish tip of the upper flower structure. Due to the extensive hand harvesting we put into this plant, packed sizes are relatively small (around 400 seed) -- enough to experiment with on a small scale. Under optimal conditions, yellow rattle is a good re-seeder and will increase in numbers over time. Our understanding of yellow rattle is evolving, but here's some basics of what we know: Only sow into areas of established vegetation. Yellow rattle does well with weedy grasses but it can also use a few wildflowers as hosts, including yarrow and lupines. Don't worry, it doesn't seem to cause much harm to wildflowers. To prepare an area for yellow rattle seed, mow it as low as possible. Then mow it again. And again. The closer to the ground you can mow, and the more thatch you can remove, the better. Yellow rattle in our region can be sown before the fall rains, although we've even had success with spring plantings. It seems you don't need to cold stratify yellow rattle. Yellow rattle needs full sun. No exceptions. Watch for this fascinating, beautiful, bumble bee-attracting wildflower the following May. Packet size: 1.0 gram (Approximately 400 seeds).",Pending review,https://northwestmeadowscapes.com/products/yellow-rattle-seeds-rhinanthus-minor,SRC-0290,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0134-ATTR-03
BCNPPD-0289,PROV-NWM,Rhinanthus minor,product title,Yellow Rattle Seeds (Rhinanthus minor),Pending review,https://northwestmeadowscapes.com/products/yellow-rattle-seeds-rhinanthus-minor,SRC-0290,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0134-ATTR-01
BCNPPD-0289,PROV-NWM,Rhinanthus minor,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/yellow-rattle-seeds-rhinanthus-minor,SRC-0290,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0134-ATTR-02
BCNPPD-0290,PROV-NWM,Gentiana sceptrum,description,"With deep, inky blue-purple flowers, this is a wildflower of ridiculous beauty. Moreover, it’s a fascinating bumble bee pollinated plant with blossoms that scarcely open enough to allow for passage. Rather, foraging bumble bees must pry themselves inside to access the rich floral rewards within. This is solidly a plant of wet meadows, usually found at low elevations, especially in coastal rainforest lakeshores and wetlands.And while uncommon, this exquisite plant can spread to form incredible masses of plants under optimal conditions. We think gentians are uncomparable for their floral beauty. In Japan similar looking gentians show up in ikebana floral arrangements. In alpine Europe the roots of this genus are used to produce a distilled liquor. King scepter is possibly the tallest of the gentians, sometimes approaching a meter in height. This is not an easy plant to get started, but seeds should never be buried, and they need extensive cycles of cold, wet weather to germinate. Probably not a seed to try if you are expecting guaranteed results. 0.1 grams (300-500 tiny, dust-like seeds)",Pending review,https://northwestmeadowscapes.com/products/king-s-scepter-gentian-seeds-gentiana-sceptrum,SRC-0292,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0136-ATTR-03
BCNPPD-0290,PROV-NWM,Gentiana sceptrum,product title,King Scepter Gentian Seeds (Gentiana sceptrum),Pending review,https://northwestmeadowscapes.com/products/king-s-scepter-gentian-seeds-gentiana-sceptrum,SRC-0292,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0136-ATTR-01
BCNPPD-0290,PROV-NWM,Gentiana sceptrum,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/king-s-scepter-gentian-seeds-gentiana-sceptrum,SRC-0292,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0136-ATTR-02
BCNPPD-0291,PROV-NWM,Triantha occidentalis,description,"This is our only regional member of the obscure Tofieldiaceae family, a group of lily-like plants. False asphodel made headlines in 2021 when it was discovered to be partially carnivorous – trapping tiny insects with sticky stem hairs and flower structures, then digesting those trapped insects with enzymes, providing the plant with a secondary food source. Larger flower visitors such as bees and butterflies are much too big for the plant to pose any risk to them. This is a plant of the cooler regions of western North America, and it is very much a wet meadow species. Unlike so many of our Pacific Northwest wildflowers, false asphodel blooms at the height of summer, first forming interesting red flowerheads that later open to reveal white clusters of flowers with bright yellow anthers. We do not know much about the germination and propagation requirements of this plant, but it likely benefits from extended exposure to cold, wet conditions to get a start. 0.1 grams (approximately 200 tiny, tiny seeds)",Pending review,https://northwestmeadowscapes.com/products/false-asphodel-seeds-triantha-occidentalis,SRC-0293,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0137-ATTR-03
BCNPPD-0291,PROV-NWM,Triantha occidentalis,product title,False Asphodel Seeds (Triantha occidentalis),Pending review,https://northwestmeadowscapes.com/products/false-asphodel-seeds-triantha-occidentalis,SRC-0293,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0137-ATTR-01
BCNPPD-0291,PROV-NWM,Triantha occidentalis,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/false-asphodel-seeds-triantha-occidentalis,SRC-0293,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0137-ATTR-02
BCNPPD-0292,PROV-NWM,Dichelostemma congestum,description,"Like its relatives -- camas, brodiaea, and triteleia -- ookow produces an edible underground structure (a bulb-like corm in this case), and was once part of the diverse constellation of wild meadow root crops that grew abundantly along the West Coast from California to British Columbia. Blooming in spring, ookow produces a tight cluster of 6 to 15 flowers on top of a bare stem, while its slender grass-like foliage dries up around the time of flowering. The result is an impressionist display of purple-ish flowerheads hovering above the ground with barely any foliage to support them. Ookow matures at around two-feet tall, and prefers locations with full sun that are dry (at least in the summer months). This is an extremely long-lived plant, and not an easy one to grow from seed. Germination is maximized by extended exposure to cold and wet conditions. Ookow co-mingles fantastically with camas, checkerlily, nodding pink onion, harvest brodiaea, and springbank clover to create a perennial food garden. With careful tending (i.e. regular digging and bulb division) such gardens can grow and persist for centuries. 0.2 grams (approximately 70-90 seeds)",Pending review,https://northwestmeadowscapes.com/products/ookow-seeds-dichelostemma-congestum,SRC-0294,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0138-ATTR-03
BCNPPD-0292,PROV-NWM,Dichelostemma congestum,product title,Ookow Seeds (Dichelostemma congestum),Pending review,https://northwestmeadowscapes.com/products/ookow-seeds-dichelostemma-congestum,SRC-0294,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0138-ATTR-01
BCNPPD-0292,PROV-NWM,Dichelostemma congestum,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/ookow-seeds-dichelostemma-congestum,SRC-0294,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0138-ATTR-02
